cidade,uf,ano,secao,item,custo_rs_ha,custo_rs_60kg,participacao_pct,produtividade_kg_ha,participacao_ct_pct
Londrina,PR,2015,3 - Operação com máquinas:,12 - Receita,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2015,13 - Outros:,13.1 - Análise Foliar,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2015,13 - Outros:,13.2 - Embalagens/Utensílios,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2015,13 - Outros:,13.3 - Vernalização(Alho),0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2015,13 - Outros:,13.4 - Análise de Solo,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2015,13 - Outros:,13.5 - Mudas,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2015,13 - Outros:,13.6 - Taxas Ambientais,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2015,13 - Outros:,13.7 - Demais Despesas,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2015,13 - Outros:,13.8 - Implementos Manuais,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2015,13 - Outros:,14 - Serviços Diversos,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2015,13 - Outros:,TOTAL DAS DESPESAS DE CUSTEIO DA LAVOURA (A),1376.81,15.86,78.23,5200.0,52.97
Londrina,PR,2015,II - OUTRAS DESPESAS,15 - Transporte Externo,140.4,1.62,7.98,5200.0,5.4
Londrina,PR,2015,16 - Despesas:,16.1 - Despesas Administrativas,41.3,0.48,2.35,5200.0,1.59
Londrina,PR,2015,16 - Despesas:,16.2 - Despesas de armazenagem,106.5,1.23,6.05,5200.0,4.1
Londrina,PR,2015,16 - Despesas:,16.3 - Beneficiamento,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2015,16 - Despesas:,17 - Seguro da Produção,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2015,16 - Despesas:,18 - Seguro do crédito,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2015,16 - Despesas:,19 - Assistência Técnica,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2015,16 - Despesas:,20 - Classificação,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2015,16 - Despesas:,21 - Outros Impostos/Taxas,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2015,16 - Despesas:,22 - CDO,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2015,16 - Despesas:,23 - CESSR,37.47,0.43,2.13,5200.0,1.44
Londrina,PR,2015,16 - Despesas:,24 - FUNDECITRUS,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2015,16 - Despesas:,TOTAL DAS OUTRAS DESPESAS (B),325.67,3.76,18.51,5200.0,12.53
Londrina,PR,2015,III - DESPESAS FINANCEIRAS,25 - Juros do Financiamento,57.6,0.66,3.27,5200.0,2.22
Londrina,PR,2015,III - DESPESAS FINANCEIRAS,TOTAL DAS DESPESAS FINANCEIRAS (C),57.6,0.66,3.27,5200.0,2.22
Londrina,PR,2015,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL (A+B+C=D),1760.08,20.28,100.01,5200.0,67.72
Londrina,PR,2015,IV - DEPRECIAÇÕES,26 - Depreciação de benfeitorias/instalações,3.96,0.05,0.22,5200.0,0.15
Londrina,PR,2015,IV - DEPRECIAÇÕES,27 - Depreciação de implementos,100.81,1.16,5.73,5200.0,3.88
Londrina,PR,2015,IV - DEPRECIAÇÕES,28 - Depreciação de Máquinas,53.32,0.62,3.03,5200.0,2.05
Londrina,PR,2015,IV - DEPRECIAÇÕES,TOTAL DE DEPRECIAÇÕES (E),158.09,1.83,8.98,5200.0,6.08
Londrina,PR,2015,V - OUTROS CUSTOS FIXOS,29 - Manutenção Periódica Benfeitorias/Instalações,21.24,0.25,1.21,5200.0,0.82
Londrina,PR,2015,V - OUTROS CUSTOS FIXOS,30 - Encargos Sociais,42.76,0.49,2.43,5200.0,1.65
Londrina,PR,2015,V - OUTROS CUSTOS FIXOS,31 - Seguro do capital fixo,7.88,0.09,0.45,5200.0,0.3
Londrina,PR,2015,V - OUTROS CUSTOS FIXOS,TOTAL DE OUTROS CUSTOS FIXOS (F),71.88,0.83,4.09,5200.0,2.77
Londrina,PR,2015,V - OUTROS CUSTOS FIXOS,CUSTO FIXO (E+F=G),229.97,2.66,13.07,5200.0,8.85
Londrina,PR,2015,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL (D+G=H),1990.05,22.94,113.08,5200.0,76.57
Londrina,PR,2015,VI - RENDA DE FATORES,32 - Remuneração esperada sobre o capital fixo,76.2,0.88,4.33,5200.0,2.93
Londrina,PR,2015,VI - RENDA DE FATORES,33 - Terra Própria,532.88,6.15,30.28,5200.0,20.5
Londrina,PR,2015,VI - RENDA DE FATORES,34 - Arrendamento,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2015,VI - RENDA DE FATORES,TOTAL DE RENDA DE FATORES (I),609.08,7.03,34.61,5200.0,23.43
Londrina,PR,2015,VI - RENDA DE FATORES,CUSTO TOTAL (H+I=J),2599.13,29.97,147.69,5200.0,
Londrina,PR,2016,I - DESPESAS DE CUSTEIO DA LAVOURA,1 - Operação com animal,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2016,I - DESPESAS DE CUSTEIO DA LAVOURA,2 - Operação com Avião,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2016,3 - Operação com máquinas:,3.1 - Tratores e Colheitadeiras,210.13,2.41,11.26,5200.0,7.48
Londrina,PR,2016,3 - Operação com máquinas:,3.2 - Conjunto de Irrigação,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2016,3 - Operação com máquinas:,4 - Aluguel de Máquinas,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2016,3 - Operação com máquinas:,5 - Aluguel de Animais,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2016,3 - Operação com máquinas:,6 - Mão-de-obra,54.05,0.61,2.9,5200.0,1.92
Londrina,PR,2016,3 - Operação com máquinas:,7 - Administrador,93.8,1.08,5.03,5200.0,3.34
Londrina,PR,2016,3 - Operação com máquinas:,8 - Sementes,395.2,4.56,21.18,5200.0,14.06
Londrina,PR,2016,3 - Operação com máquinas:,8.1 - Royalties,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2016,3 - Operação com máquinas:,9 - Fertilizantes,409.45,4.72,21.94,5200.0,14.57
Londrina,PR,2016,3 - Operação com máquinas:,10 - Agrotóxicos,282.05,3.26,15.12,5200.0,10.04
Londrina,PR,2016,3 - Operação com máquinas:,11 - Água,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2016,3 - Operação com máquinas:,12 - Receita,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2016,13 - Outros:,13.1 - Análise Foliar,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2016,13 - Outros:,13.2 - Embalagens/Utensílios,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2016,13 - Outros:,13.3 - Vernalização(Alho),0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2016,13 - Outros:,13.4 - Análise de Solo,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2016,13 - Outros:,13.5 - Mudas,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2016,13 - Outros:,13.6 - Taxas Ambientais,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2016,13 - Outros:,13.7 - Demais Despesas,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2016,13 - Outros:,13.8 - Implementos Manuais,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2016,13 - Outros:,14 - Serviços Diversos,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2016,13 - Outros:,TOTAL DAS DESPESAS DE CUSTEIO DA LAVOURA (A),1444.68,16.64,77.43,5200.0,51.41
Londrina,PR,2016,II - OUTRAS DESPESAS,15 - Transporte Externo,140.4,1.62,7.52,5200.0,5.0
Londrina,PR,2016,16 - Despesas:,16.1 - Despesas Administrativas,43.34,0.5,2.32,5200.0,1.54
Londrina,PR,2016,16 - Despesas:,16.2 - Despesas de armazenagem,110.31,1.27,5.91,5200.0,3.93
Londrina,PR,2016,16 - Despesas:,16.3 - Beneficiamento,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2016,16 - Despesas:,17 - Seguro da Produção,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2016,16 - Despesas:,18 - Seguro do crédito,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2016,16 - Despesas:,19 - Assistência Técnica,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2016,16 - Despesas:,20 - Classificação,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2016,16 - Despesas:,21 - Outros Impostos/Taxas,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2016,16 - Despesas:,22 - CDO,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2016,16 - Despesas:,23 - CESSR,66.69,0.77,3.57,5200.0,2.37
Londrina,PR,2016,16 - Despesas:,24 - FUNDECITRUS,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2016,16 - Despesas:,TOTAL DAS OUTRAS DESPESAS (B),360.74,4.16,19.32,5200.0,12.84
Londrina,PR,2016,III - DESPESAS FINANCEIRAS,25 - Juros do Financiamento,60.53,0.7,3.24,5200.0,2.15
Londrina,PR,2016,III - DESPESAS FINANCEIRAS,TOTAL DAS DESPESAS FINANCEIRAS (C),60.53,0.7,3.24,5200.0,2.15
Londrina,PR,2016,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL (A+B+C=D),1865.95,21.5,99.99,5200.0,66.4
Londrina,PR,2016,IV - DEPRECIAÇÕES,26 - Depreciação de benfeitorias/instalações,4.07,0.05,0.22,5200.0,0.14
Londrina,PR,2016,IV - DEPRECIAÇÕES,27 - Depreciação de implementos,107.73,1.24,5.77,5200.0,3.83
Londrina,PR,2016,IV - DEPRECIAÇÕES,28 - Depreciação de Máquinas,56.68,0.65,3.04,5200.0,2.02
Londrina,PR,2016,IV - DEPRECIAÇÕES,TOTAL DE DEPRECIAÇÕES (E),168.48,1.94,9.03,5200.0,5.99
Londrina,PR,2016,V - OUTROS CUSTOS FIXOS,29 - Manutenção Periódica Benfeitorias/Instalações,21.84,0.25,1.17,5200.0,0.78
Londrina,PR,2016,V - OUTROS CUSTOS FIXOS,30 - Encargos Sociais,42.76,0.49,2.29,5200.0,1.52
Londrina,PR,2016,V - OUTROS CUSTOS FIXOS,31 - Seguro do capital fixo,8.38,0.1,0.45,5200.0,0.3
Londrina,PR,2016,V - OUTROS CUSTOS FIXOS,TOTAL DE OUTROS CUSTOS FIXOS (F),72.98,0.84,3.91,5200.0,2.6
Londrina,PR,2016,V - OUTROS CUSTOS FIXOS,CUSTO FIXO (E+F=G),241.46,2.78,12.94,5200.0,8.59
Londrina,PR,2016,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL (D+G=H),2107.41,24.28,112.93,5200.0,74.99
Londrina,PR,2016,VI - RENDA DE FATORES,32 - Remuneração esperada sobre o capital fixo,92.72,1.07,4.97,5200.0,3.3
Londrina,PR,2016,VI - RENDA DE FATORES,33 - Terra Própria,610.05,7.04,32.69,5200.0,21.71
Londrina,PR,2016,VI - RENDA DE FATORES,34 - Arrendamento,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2016,VI - RENDA DE FATORES,TOTAL DE RENDA DE FATORES (I),702.77,8.11,37.66,5200.0,25.01
Londrina,PR,2016,VI - RENDA DE FATORES,CUSTO TOTAL (H+I=J),2810.18,32.39,150.59,5200.0,
Londrina,PR,2017,I - DESPESAS DE CUSTEIO DA LAVOURA,1 - Operação com animal,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2017,I - DESPESAS DE CUSTEIO DA LAVOURA,2 - Operação com Avião,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2017,3 - Operação com máquinas:,3.1 - Tratores e Colheitadeiras,216.15,2.5,11.59,5200.0,7.53
Londrina,PR,2017,3 - Operação com máquinas:,3.2 - Conjunto de Irrigação,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2017,3 - Operação com máquinas:,4 - Aluguel de Máquinas,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2017,3 - Operação com máquinas:,5 - Aluguel de Animais,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2017,3 - Operação com máquinas:,6 - Mão-de-obra,54.05,0.61,2.9,5200.0,1.88
Londrina,PR,2017,3 - Operação com máquinas:,7 - Administrador,93.8,1.08,5.03,5200.0,3.27
Londrina,PR,2017,3 - Operação com máquinas:,8 - Sementes,400.0,4.62,21.44,5200.0,13.94
Londrina,PR,2017,3 - Operação com máquinas:,8.1 - Royalties,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2017,3 - Operação com máquinas:,9 - Fertilizantes,392.6,4.53,21.05,5200.0,13.68
Londrina,PR,2017,3 - Operação com máquinas:,10 - Agrotóxicos,304.1,3.52,16.3,5200.0,10.59
Londrina,PR,2017,3 - Operação com máquinas:,11 - Água,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2017,3 - Operação com máquinas:,12 - Receita,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2017,13 - Outros:,13.1 - Análise Foliar,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2017,13 - Outros:,13.2 - Embalagens/Utensílios,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2017,13 - Outros:,13.3 - Vernalização(Alho),0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2017,13 - Outros:,13.4 - Análise de Solo,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2017,13 - Outros:,13.5 - Mudas,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2017,13 - Outros:,13.6 - Taxas Ambientais,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2017,13 - Outros:,13.7 - Demais Despesas,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2017,13 - Outros:,13.8 - Implementos Manuais,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2017,13 - Outros:,14 - Serviços Diversos,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2017,13 - Outros:,TOTAL DAS DESPESAS DE CUSTEIO DA LAVOURA (A),1460.7,16.86,78.31,5200.0,50.89
Londrina,PR,2017,II - OUTRAS DESPESAS,15 - Transporte Externo,145.6,1.68,7.81,5200.0,5.07
Londrina,PR,2017,16 - Despesas:,16.1 - Despesas Administrativas,43.82,0.51,2.35,5200.0,1.53
Londrina,PR,2017,16 - Despesas:,16.2 - Despesas de armazenagem,107.64,1.24,5.77,5200.0,3.75
Londrina,PR,2017,16 - Despesas:,16.3 - Beneficiamento,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2017,16 - Despesas:,17 - Seguro da Produção,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2017,16 - Despesas:,18 - Seguro do crédito,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2017,16 - Despesas:,19 - Assistência Técnica,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2017,16 - Despesas:,20 - Classificação,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2017,16 - Despesas:,21 - Outros Impostos/Taxas,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2017,16 - Despesas:,22 - CDO,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2017,16 - Despesas:,23 - CESSR,46.22,0.53,2.48,5200.0,1.61
Londrina,PR,2017,16 - Despesas:,24 - FUNDECITRUS,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2017,16 - Despesas:,TOTAL DAS OUTRAS DESPESAS (B),343.28,3.96,18.41,5200.0,11.96
Londrina,PR,2017,III - DESPESAS FINANCEIRAS,25 - Juros do Financiamento,61.27,0.71,3.28,5200.0,2.13
Londrina,PR,2017,III - DESPESAS FINANCEIRAS,TOTAL DAS DESPESAS FINANCEIRAS (C),61.27,0.71,3.28,5200.0,2.13
Londrina,PR,2017,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL (A+B+C=D),1865.25,21.53,100.0,5200.0,64.98
Londrina,PR,2017,IV - DEPRECIAÇÕES,26 - Depreciação de benfeitorias/instalações,4.1,0.05,0.22,5200.0,0.14
Londrina,PR,2017,IV - DEPRECIAÇÕES,27 - Depreciação de implementos,108.65,1.25,5.82,5200.0,3.79
Londrina,PR,2017,IV - DEPRECIAÇÕES,28 - Depreciação de Máquinas,59.64,0.69,3.2,5200.0,2.08
Londrina,PR,2017,IV - DEPRECIAÇÕES,TOTAL DE DEPRECIAÇÕES (E),172.39,1.99,9.24,5200.0,6.01
Londrina,PR,2017,V - OUTROS CUSTOS FIXOS,29 - Manutenção Periódica Benfeitorias/Instalações,21.96,0.25,1.18,5200.0,0.77
Londrina,PR,2017,V - OUTROS CUSTOS FIXOS,30 - Encargos Sociais,42.76,0.49,2.29,5200.0,1.49
Londrina,PR,2017,V - OUTROS CUSTOS FIXOS,31 - Seguro do capital fixo,8.64,0.1,0.46,5200.0,0.3
Londrina,PR,2017,V - OUTROS CUSTOS FIXOS,TOTAL DE OUTROS CUSTOS FIXOS (F),73.36,0.84,3.93,5200.0,2.56
Londrina,PR,2017,V - OUTROS CUSTOS FIXOS,CUSTO FIXO (E+F=G),245.75,2.83,13.17,5200.0,8.57
Londrina,PR,2017,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL (D+G=H),2111.0,24.36,113.17,5200.0,73.55
Londrina,PR,2017,VI - RENDA DE FATORES,32 - Remuneração esperada sobre o capital fixo,102.87,1.19,5.52,5200.0,3.58
Londrina,PR,2017,VI - RENDA DE FATORES,33 - Terra Própria,656.36,7.57,35.19,5200.0,22.87
Londrina,PR,2017,VI - RENDA DE FATORES,34 - Arrendamento,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2017,VI - RENDA DE FATORES,TOTAL DE RENDA DE FATORES (I),759.23,8.76,40.71,5200.0,26.45
Londrina,PR,2017,VI - RENDA DE FATORES,CUSTO TOTAL (H+I=J),2870.23,33.12,153.88,5200.0,
Londrina,PR,2018,I - DESPESAS DE CUSTEIO DA LAVOURA,1 - Operação com animal,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2018,I - DESPESAS DE CUSTEIO DA LAVOURA,2 - Operação com Avião,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2018,3 - Operação com máquinas:,3.1 - Tratores e Colheitadeiras,253.74,2.9,12.08,5200.0,7.04
Londrina,PR,2018,3 - Operação com máquinas:,3.2 - Conjunto de Irrigação,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2018,3 - Operação com máquinas:,4 - Aluguel de Máquinas,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2018,3 - Operação com máquinas:,5 - Aluguel de Animais,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2018,3 - Operação com máquinas:,6 - Mão-de-obra,108.1,1.25,5.15,5200.0,3.0
Londrina,PR,2018,3 - Operação com máquinas:,7 - Administrador,93.8,1.08,4.47,5200.0,2.6
Londrina,PR,2018,3 - Operação com máquinas:,8 - Sementes,447.0,5.16,21.28,5200.0,12.41
Londrina,PR,2018,3 - Operação com máquinas:,8.1 - Royalties,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2018,3 - Operação com máquinas:,9 - Fertilizantes,409.52,4.72,19.5,5200.0,11.37
Londrina,PR,2018,3 - Operação com máquinas:,10 - Agrotóxicos,334.85,3.86,15.94,5200.0,9.29
Londrina,PR,2018,3 - Operação com máquinas:,11 - Água,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2018,3 - Operação com máquinas:,12 - Receita,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2018,13 - Outros:,13.1 - Análise Foliar,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2018,13 - Outros:,13.2 - Embalagens/Utensílios,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2018,13 - Outros:,13.3 - Vernalização(Alho),0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2018,13 - Outros:,13.4 - Análise de Solo,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2018,13 - Outros:,13.5 - Mudas,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2018,13 - Outros:,13.6 - Taxas Ambientais,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2018,13 - Outros:,13.7 - Demais Despesas,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2018,13 - Outros:,13.8 - Implementos Manuais,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2018,13 - Outros:,14 - Serviços Diversos,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2018,13 - Outros:,TOTAL DAS DESPESAS DE CUSTEIO DA LAVOURA (A),1647.01,18.97,78.42,5200.0,45.71
Londrina,PR,2018,II - OUTRAS DESPESAS,15 - Transporte Externo,156.0,1.8,7.43,5200.0,4.33
Londrina,PR,2018,16 - Despesas:,16.1 - Despesas Administrativas,49.41,0.57,2.35,5200.0,1.37
Londrina,PR,2018,16 - Despesas:,16.2 - Despesas de armazenagem,140.57,1.62,6.69,5200.0,3.9
Londrina,PR,2018,16 - Despesas:,16.3 - Beneficiamento,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2018,16 - Despesas:,17 - Seguro da Produção,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2018,16 - Despesas:,18 - Seguro do crédito,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2018,16 - Despesas:,19 - Assistência Técnica,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2018,16 - Despesas:,20 - Classificação,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2018,16 - Despesas:,21 - Outros Impostos/Taxas,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2018,16 - Despesas:,22 - CDO,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2018,16 - Despesas:,23 - CESSR,38.29,0.44,1.82,5200.0,1.06
Londrina,PR,2018,16 - Despesas:,24 - FUNDECITRUS,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2018,16 - Despesas:,TOTAL DAS OUTRAS DESPESAS (B),384.27,4.43,18.29,5200.0,10.66
Londrina,PR,2018,III - DESPESAS FINANCEIRAS,25 - Juros do Financiamento,68.8,0.8,3.28,5200.0,1.91
Londrina,PR,2018,III - DESPESAS FINANCEIRAS,TOTAL DAS DESPESAS FINANCEIRAS (C),68.8,0.8,3.28,5200.0,1.91
Londrina,PR,2018,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL (A+B+C=D),2100.08,24.2,99.99,5200.0,58.28
Londrina,PR,2018,IV - DEPRECIAÇÕES,26 - Depreciação de benfeitorias/instalações,5.81,0.07,0.28,5200.0,0.16
Londrina,PR,2018,IV - DEPRECIAÇÕES,27 - Depreciação de implementos,116.11,1.34,5.53,5200.0,3.22
Londrina,PR,2018,IV - DEPRECIAÇÕES,28 - Depreciação de Máquinas,61.6,0.71,2.93,5200.0,1.71
Londrina,PR,2018,IV - DEPRECIAÇÕES,TOTAL DE DEPRECIAÇÕES (E),183.52,2.12,8.74,5200.0,5.09
Londrina,PR,2018,V - OUTROS CUSTOS FIXOS,29 - Manutenção Periódica Benfeitorias/Instalações,32.63,0.38,1.55,5200.0,0.91
Londrina,PR,2018,V - OUTROS CUSTOS FIXOS,30 - Encargos Sociais,42.76,0.49,2.04,5200.0,1.19
Londrina,PR,2018,V - OUTROS CUSTOS FIXOS,31 - Seguro do capital fixo,9.45,0.11,0.45,5200.0,0.26
Londrina,PR,2018,V - OUTROS CUSTOS FIXOS,TOTAL DE OUTROS CUSTOS FIXOS (F),84.84,0.98,4.04,5200.0,2.36
Londrina,PR,2018,V - OUTROS CUSTOS FIXOS,CUSTO FIXO (E+F=G),268.36,3.1,12.78,5200.0,7.45
Londrina,PR,2018,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL (D+G=H),2368.44,27.3,112.77,5200.0,65.73
Londrina,PR,2018,VI - RENDA DE FATORES,32 - Remuneração esperada sobre o capital fixo,101.89,1.18,4.85,5200.0,2.83
Londrina,PR,2018,VI - RENDA DE FATORES,33 - Terra Própria,1132.6,13.07,53.93,5200.0,31.44
Londrina,PR,2018,VI - RENDA DE FATORES,34 - Arrendamento,0.0,0.0,0.0,5200.0,0.0
Londrina,PR,2018,VI - RENDA DE FATORES,TOTAL DE RENDA DE FATORES (I),1234.49,14.25,58.78,5200.0,34.27
Londrina,PR,2018,VI - RENDA DE FATORES,CUSTO TOTAL (H+I=J),3602.93,41.55,171.55,5200.0,
Londrina,PR,2019,I - DESPESAS DE CUSTEIO DA LAVOURA,1 - Operação com animal,0.0,0.0,0.0,5700.0,0.0
Londrina,PR,2019,I - DESPESAS DE CUSTEIO DA LAVOURA,2 - Operação com Avião,0.0,0.0,0.0,5700.0,0.0
Londrina,PR,2019,3 - Operação com máquinas:,3.1 - Tratores e Colheitadeiras,306.04,3.22,12.37,5700.0,8.49
Londrina,PR,2019,3 - Operação com máquinas:,3.2 - Conjunto de Irrigação,0.0,0.0,0.0,5700.0,0.0
Londrina,PR,2019,3 - Operação com máquinas:,4 - Aluguel de Máquinas,0.0,0.0,0.0,5700.0,0.0
Londrina,PR,2019,3 - Operação com máquinas:,5 - Aluguel de Animais,0.0,0.0,0.0,5700.0,0.0
Londrina,PR,2019,3 - Operação com máquinas:,6 - Mão-de-obra,8.51,0.09,0.34,5700.0,0.24
Londrina,PR,2019,3 - Operação com máquinas:,7 - Administrador,154.0,1.62,6.22,5700.0,4.27
Londrina,PR,2019,3 - Operação com máquinas:,8 - Sementes,650.0,6.84,26.27,5700.0,18.03
Londrina,PR,2019,3 - Operação com máquinas:,9 - Fertilizantes,558.1,5.87,22.56,5700.0,15.48
Londrina,PR,2019,3 - Operação com máquinas:,10 - Agrotóxicos,363.84,3.83,14.71,5700.0,10.09
Londrina,PR,2019,3 - Operação com máquinas:,11 - Água,0.0,0.0,0.0,5700.0,0.0
Londrina,PR,2019,3 - Operação com máquinas:,12 - Receita,0.0,0.0,0.0,5700.0,0.0
Londrina,PR,2019,13 - Outros:,13.1 - Análise Foliar,0.0,0.0,0.0,5700.0,0.0
Londrina,PR,2019,13 - Outros:,13.2 - Embalagens/Utensílios,0.0,0.0,0.0,5700.0,0.0
Londrina,PR,2019,13 - Outros:,13.3 - Vernalização(Alho),0.0,0.0,0.0,5700.0,0.0
Londrina,PR,2019,13 - Outros:,13.4 - Análise de Solo,0.0,0.0,0.0,5700.0,0.0
Londrina,PR,2019,13 - Outros:,13.5 - Mudas,0.0,0.0,0.0,5700.0,0.0
Londrina,PR,2019,13 - Outros:,13.6 - Taxas Ambientais,0.0,0.0,0.0,5700.0,0.0
Londrina,PR,2019,13 - Outros:,13.7 - Demais Despesas,0.0,0.0,0.0,5700.0,0.0
Londrina,PR,2019,13 - Outros:,13.8 - Implementos Manuais,0.0,0.0,0.0,5700.0,0.0
Londrina,PR,2019,13 - Outros:,14 - Serviços Diversos,0.0,0.0,0.0,5700.0,0.0
Londrina,PR,2019,13 - Outros:,TOTAL DAS DESPESAS DE CUSTEIO DA LAVOURA (A),2040.49,21.48,82.47,5700.0,56.6
Londrina,PR,2019,II - OUTRAS DESPESAS,15 - Transporte Externo,184.68,1.94,7.47,5700.0,5.12
Londrina,PR,2019,16 - Despesas:,16.1 - Despesas Administrativas,61.21,0.64,2.47,5700.0,1.7
Londrina,PR,2019,16 - Despesas:,16.2 - Despesas de armazenagem,0.0,0.0,0.0,5700.0,0.0
Londrina,PR,2019,16 - Despesas:,16.3 - Beneficiamento,0.0,0.0,0.0,5700.0,0.0
