municipio,ano,data_semeadura,produtividade_prevista_kg_ha
Nova Aurora,2007,15/02/,3147.2040291933376
Nova Aurora,2007,25/02/,3120.7299094144596
Nova Aurora,2007,05/03/,3115.7345059455333
Nova Aurora,2007,15/03/,3122.3381165329215
Nova Aurora,2007,25/03/,3100.31938202331
Nova Aurora,2008,05/02/,3204.001724308986
Nova Aurora,2008,15/02/,3222.5025045306525
Nova Aurora,2008,25/02/,3185.9629114383633
Nova Aurora,2008,05/03/,3219.145146171109
Nova Aurora,2008,15/03/,3224.229665772781
Nova Aurora,2008,25/03/,3138.1826678843872
Nova Aurora,2009,05/02/,2670.3875108969733
Nova Aurora,2009,15/02/,2705.1426618037617
Nova Aurora,2009,25/02/,2456.8311218035255
Nova Aurora,2009,05/03/,2440.8064844844894
Nova Aurora,2009,15/03/,2565.7155192815044
Nova Aurora,2009,25/03/,2617.1968594705777
Nova Aurora,2010,05/02/,3330.3337953135338
Nova Aurora,2010,15/02/,3402.066292023018
Nova Aurora,2010,25/02/,3329.356757491995
Nova Aurora,2010,05/03/,3349.1485046855864
Nova Aurora,2010,15/03/,3324.4085313869778
Nova Aurora,2010,25/03/,3271.8615396351875
Nova Aurora,2011,05/02/,3383.4480561060846
Nova Aurora,2011,15/02/,3361.6851778734313
Nova Aurora,2011,25/02/,3322.2284336465
Nova Aurora,2011,05/03/,3348.374020551277
Nova Aurora,2011,15/03/,3414.8586598641937
Nova Aurora,2011,25/03/,3417.0284104940906
Nova Aurora,2012,05/02/,2168.105726220302
Nova Aurora,2012,15/02/,2062.2017839772766
Nova Aurora,2012,25/02/,2294.6641540435326
Nova Aurora,2012,05/03/,1846.2199792453075
Nova Aurora,2012,15/03/,2307.0219356047755
Nova Aurora,2012,25/03/,2340.5048525498123
Nova Aurora,2013,05/02/,3520.3772030072205
Nova Aurora,2013,15/02/,3483.77126056093
Nova Aurora,2013,25/02/,3521.08028600219
Nova Aurora,2013,05/03/,3446.474491939605
Nova Aurora,2013,15/03/,3442.789965189893
Nova Aurora,2013,25/03/,3576.1372932702925
Nova Aurora,2014,05/02/,3308.4201272864834
Nova Aurora,2014,15/02/,3439.7136102693476
Nova Aurora,2014,25/02/,3334.580468254018
Nova Aurora,2014,05/03/,3375.267737530443
Nova Aurora,2014,15/03/,3448.595724550089
Nova Aurora,2014,25/03/,3350.5700151037
Nova Aurora,2015,05/02/,3427.4737458888653
Nova Aurora,2015,15/02/,3356.9284722340376
Nova Aurora,2015,25/02/,3326.839519568359
Nova Aurora,2015,05/03/,3324.0926077725326
Nova Aurora,2015,15/03/,3266.961456165604
Nova Aurora,2015,25/03/,3322.699905720114
Nova Aurora,2016,05/02/,3381.2445033963118
Nova Aurora,2016,15/02/,3425.6392506077445
Nova Aurora,2016,25/02/,3433.9412097465583
Nova Aurora,2016,05/03/,3404.740679183611
Nova Aurora,2016,15/03/,3432.641695381514
Nova Aurora,2016,25/03/,3459.3219048366086
Nova Aurora,2017,05/02/,3919.1633176989735
Nova Aurora,2017,15/02/,4028.90677734839
Nova Aurora,2017,25/02/,4045.953769424998
Nova Aurora,2017,05/03/,4058.845926915996
Nova Aurora,2017,15/03/,4094.8574738367743
Nova Aurora,2017,25/03/,4040.819755706113
Nova Aurora,2018,05/02/,3562.0989976820742
Nova Aurora,2018,15/02/,3494.3628787219495
Nova Aurora,2018,25/02/,3454.3655618544676
Nova Aurora,2018,05/03/,3416.12615107295
Nova Aurora,2018,15/03/,3505.517509608038
Nova Aurora,2018,25/03/,3360.493021138465
Nova Aurora,2019,05/02/,2935.0093391678975
Nova Aurora,2019,15/02/,3027.2457638445567
Nova Aurora,2019,25/02/,2856.680407665896
Nova Aurora,2019,05/03/,2627.923283132427
Nova Aurora,2019,15/03/,2488.3376566123056
Nova Aurora,2019,25/03/,2382.925763313232
Nova Aurora,2020,05/02/,4037.332455614488
Nova Aurora,2020,15/02/,3749.8177711918115
Nova Aurora,2020,25/02/,3919.243059613751
Nova Aurora,2020,05/03/,4092.892677731731
Nova Aurora,2020,15/03/,4040.3322032727424
Nova Aurora,2020,25/03/,3998.75647701109
Nova Aurora,2021,05/02/,3232.8553429798276
Nova Aurora,2021,15/02/,3089.7311124121306
Nova Aurora,2021,25/02/,3146.20223395843
Nova Aurora,2021,05/03/,3190.5594608640745
Nova Aurora,2021,15/03/,3207.4833438416867
Nova Aurora,2021,25/03/,3147.5251103101346
Nova Aurora,2022,05/02/,3008.045686039362
Nova Aurora,2022,15/02/,3199.378159843458
Nova Aurora,2022,25/02/,3656.485556237175
Nova Aurora,2022,05/03/,3627.8797165608885
Nova Aurora,2022,15/03/,3327.9987244069425
Nova Aurora,2022,25/03/,3195.5434453713474
Nova Aurora,2023,05/02/,3461.6057289750556
Nova Aurora,2023,15/02/,3218.5008348985953
Nova Aurora,2023,25/02/,3280.3472044552705
Nova Aurora,2023,05/03/,3373.881977525625
Nova Aurora,2023,15/03/,3417.8681027999983
Nova Aurora,2023,25/03/,3364.4798142948384
Nova Aurora,2024,05/02/,2913.038175443018
Nova Aurora,2024,15/02/,2886.6663615127027
Nova Aurora,2024,25/02/,2948.277114907209
Nova Aurora,2024,05/03/,3210.4842760052006
Nova Aurora,2024,15/03/,3263.050941188137
Nova Aurora,2024,25/03/,3145.2749006240965
Nova Aurora,2025,05/02/,3072.010455898075
Nova Aurora,2025,15/02/,3172.406799183605
Nova Aurora,2025,25/02/,3004.181338076127
Nova Aurora,2025,05/03/,3191.4377736180677
Nova Aurora,2025,15/03/,3248.752258972311
Nova Aurora,2025,25/03/,3290.955718287497
Nova Santa Rosa,1999,05/02/,3134.6777654802436
Nova Santa Rosa,1999,15/02/,3407.365469222346
Nova Santa Rosa,1999,25/02/,3135.8740420493195
Nova Santa Rosa,1999,05/03/,3160.0146860486484
Nova Santa Rosa,1999,15/03/,3282.3987416406935
Nova Santa Rosa,1999,25/03/,3256.15462618495
Nova Santa Rosa,2000,05/02/,3092.56633450548
Nova Santa Rosa,2000,15/02/,3332.9627784585928
Nova Santa Rosa,2000,25/02/,3291.4973752356004
Nova Santa Rosa,2000,05/03/,3292.4607559523156
Nova Santa Rosa,2000,15/03/,3308.7316709998945
Nova Santa Rosa,2000,25/03/,3162.0682460576927
Nova Santa Rosa,2001,05/02/,3560.653926245906
Nova Santa Rosa,2001,15/02/,3584.2063020484134
Nova Santa Rosa,2001,25/02/,3542.3165190806085
Nova Santa Rosa,2001,05/03/,3391.9889104309423
Nova Santa Rosa,2001,15/03/,3318.88956905886
Nova Santa Rosa,2001,25/03/,3318.668118340149
Nova Santa Rosa,2002,05/02/,2527.221644320692
Nova Santa Rosa,2002,15/02/,2480.3663375852657
Nova Santa Rosa,2002,25/02/,2211.4033275570323
Nova Santa Rosa,2002,05/03/,2305.5942366575455
Nova Santa Rosa,2002,15/03/,2381.9436747204822
Nova Santa Rosa,2002,25/03/,2572.070521799418
Nova Santa Rosa,2003,05/02/,3567.225834526468
Nova Santa Rosa,2003,15/02/,3272.6437611671595
Nova Santa Rosa,2003,25/02/,3308.8578098919975
Nova Santa Rosa,2003,05/03/,3330.75098933953
Nova Santa Rosa,2003,15/03/,3210.262091413093
Nova Santa Rosa,2003,25/03/,3000.6570196738785
Nova Santa Rosa,2004,05/02/,2993.125501874889
Nova Santa Rosa,2004,15/02/,2537.440025738772
Nova Santa Rosa,2004,25/02/,2537.042000319492
Nova Santa Rosa,2004,05/03/,2727.4047193104175
Nova Santa Rosa,2004,15/03/,2420.1988807408247
Nova Santa Rosa,2004,25/03/,2691.70320792233
Nova Santa Rosa,2005,05/02/,2214.290538541924
Nova Santa Rosa,2005,15/02/,1855.476862952013
Nova Santa Rosa,2005,25/02/,2238.503687722811
Nova Santa Rosa,2005,05/03/,1911.5947007183534
Nova Santa Rosa,2005,15/03/,2220.01294806238
Nova Santa Rosa,2005,25/03/,2543.3880423567975
Nova Santa Rosa,2006,05/02/,3323.6813792137636
Nova Santa Rosa,2006,15/02/,3292.4691692080382
Nova Santa Rosa,2006,25/02/,3335.592507867285
Nova Santa Rosa,2006,05/03/,3350.3993970370702
Nova Santa Rosa,2006,15/03/,3254.172414774557
Nova Santa Rosa,2006,25/03/,3332.3457434780903
Nova Santa Rosa,2007,05/02/,3115.2336631470716
Nova Santa Rosa,2007,15/02/,3053.8133558959853
Nova Santa Rosa,2007,25/02/,3058.1232401777793
Nova Santa Rosa,2007,05/03/,3019.227695305685
Nova Santa Rosa,2007,15/03/,3035.6322085706997
Nova Santa Rosa,2007,25/03/,3057.4163270332606
Nova Santa Rosa,2008,05/02/,3164.725641329249
Nova Santa Rosa,2008,15/02/,3134.659002607813
Nova Santa Rosa,2008,25/02/,3157.3467099362315
Nova Santa Rosa,2008,05/03/,3162.698170981543
Nova Santa Rosa,2008,15/03/,3129.661172621824
Nova Santa Rosa,2008,25/03/,3172.15828748381
Nova Santa Rosa,2009,05/02/,2260.535194392365
Nova Santa Rosa,2009,15/02/,2233.0239139882915
Nova Santa Rosa,2009,25/02/,2218.1356185845148
Nova Santa Rosa,2009,05/03/,2206.4789418944347
Nova Santa Rosa,2009,15/03/,2245.412150221952
Nova Santa Rosa,2009,25/03/,2246.7075594004496
Nova Santa Rosa,2010,05/02/,3389.9090467214583
Nova Santa Rosa,2010,15/02/,3412.145878431571
Nova Santa Rosa,2010,25/02/,3363.984521026096
Nova Santa Rosa,2010,05/03/,3395.0131043161286
Nova Santa Rosa,2010,15/03/,3376.3341973374004
Nova Santa Rosa,2010,25/03/,3369.2799445229807
Nova Santa Rosa,2011,05/02/,3369.535052459787
Nova Santa Rosa,2011,15/02/,3351.3812205445174
Nova Santa Rosa,2011,25/02/,3366.8630705236546
Nova Santa Rosa,2011,05/03/,3365.505629404202
Nova Santa Rosa,2011,15/03/,3362.151341836833
Nova Santa Rosa,2011,25/03/,3391.270752906392
Nova Santa Rosa,2012,05/02/,1992.0825145533552
Nova Santa Rosa,2012,15/02/,1457.3139075933314
Nova Santa Rosa,2012,25/02/,2106.559933010396
Nova Santa Rosa,2012,05/03/,1456.045119822498
Nova Santa Rosa,2012,15/03/,1496.4605379966506
Nova Santa Rosa,2012,25/03/,1471.2546348284563
Nova Santa Rosa,2013,05/02/,3539.226366331012
Nova Santa Rosa,2013,15/02/,3472.680341991325
Nova Santa Rosa,2013,25/02/,3585.4585052483735
Nova Santa Rosa,2013,05/03/,3594.793234521775
Nova Santa Rosa,2013,15/03/,3420.2203930754317
Nova Santa Rosa,2013,25/03/,3608.567514032308
Nova Santa Rosa,2014,05/02/,3263.392365011692
Nova Santa Rosa,2014,15/02/,3373.0929998565466
Nova Santa Rosa,2014,25/02/,3307.240752119015
Nova Santa Rosa,2014,05/03/,3437.025130107716
Nova Santa Rosa,2014,15/03/,3479.51742761212
Nova Santa Rosa,2014,25/03/,3373.685098087495
Nova Santa Rosa,2015,05/02/,3519.672672099212
Nova Santa Rosa,2015,15/02/,3450.268272098106
Nova Santa Rosa,2015,25/02/,3120.466146237225
Nova Santa Rosa,2015,05/03/,3345.716547122172
Nova Santa Rosa,2015,15/03/,3364.1783571672545
Nova Santa Rosa,2015,25/03/,3383.7699284543955
Nova Santa Rosa,2016,05/02/,3386.812861069217
Nova Santa Rosa,2016,15/02/,3401.1482266291996
Nova Santa Rosa,2016,25/02/,3389.145141808411
Nova Santa Rosa,2016,05/03/,3383.465892344127
Nova Santa Rosa,2016,15/03/,3380.66695088066
Nova Santa Rosa,2016,25/03/,3383.516931611116
Nova Santa Rosa,2017,05/02/,3817.6284548633685
Nova Santa Rosa,2017,15/02/,4164.4971725428195
Nova Santa Rosa,2017,25/02/,4149.084467208943
Nova Santa Rosa,2017,05/03/,4118.385086625714
Nova Santa Rosa,2017,15/03/,4142.902575450962
Nova Santa Rosa,2017,25/03/,4130.664426408106
Nova Santa Rosa,2018,05/02/,3537.9414910848823
Nova Santa Rosa,2018,15/02/,3512.915574373152
Nova Santa Rosa,2018,25/02/,3480.40976422446
Nova Santa Rosa,2018,05/03/,3455.901380974351
Nova Santa Rosa,2018,15/03/,3557.1100758153125
Nova Santa Rosa,2018,25/03/,3441.0729678928324
Nova Santa Rosa,2019,05/02/,2249.377366837796
Nova Santa Rosa,2019,15/02/,2264.7864660100818
Nova Santa Rosa,2019,25/02/,2256.518679451367
Nova Santa Rosa,2019,05/03/,2236.2362403635484
Nova Santa Rosa,2019,15/03/,2272.297216393053
Nova Santa Rosa,2019,25/03/,2210.9057274646343
Nova Santa Rosa,2020,05/02/,4177.255074477026
Nova Santa Rosa,2020,15/02/,3809.0495158807075
Nova Santa Rosa,2020,25/02/,4064.564062854481
Nova Santa Rosa,2020,05/03/,4180.836296054891
Nova Santa Rosa,2020,15/03/,4185.828491848141
Nova Santa Rosa,2020,25/03/,4169.060772546249
Nova Santa Rosa,2021,05/02/,3088.3625690637764
Nova Santa Rosa,2021,15/02/,2998.4543623254826
Nova Santa Rosa,2021,25/02/,3158.6422137405543
Nova Santa Rosa,2021,05/03/,3131.173165823991
Nova Santa Rosa,2021,15/03/,2980.3044002832357
Nova Santa Rosa,2021,25/03/,3062.224932879277
Nova Santa Rosa,2022,05/02/,2982.797886916031
Nova Santa Rosa,2022,15/02/,3137.131577281904
Nova Santa Rosa,2022,25/02/,3640.4344153548873
Nova Santa Rosa,2022,05/03/,3612.262218335918
Nova Santa Rosa,2022,15/03/,3304.618179547932
Nova Santa Rosa,2022,25/03/,3265.510887709599
Nova Santa Rosa,2023,05/02/,3419.6197519122456
Nova Santa Rosa,2023,15/02/,3107.767131078709
Nova Santa Rosa,2023,25/02/,3299.077836304284
Nova Santa Rosa,2023,05/03/,3463.9858113233036
Nova Santa Rosa,2023,15/03/,3432.400904070054
Nova Santa Rosa,2023,25/03/,3451.4723912748345
Nova Santa Rosa,2024,05/02/,2762.306162572477
Nova Santa Rosa,2024,15/02/,2682.569961957775
Nova Santa Rosa,2024,25/02/,2610.0176211070266
Nova Santa Rosa,2024,05/03/,3125.7984419932523
Nova Santa Rosa,2024,15/03/,3085.1573785701594
Nova Santa Rosa,2024,25/03/,3014.805833715033
Nova Santa Rosa,2025,05/02/,2928.8193221174984
Nova Santa Rosa,2025,15/02/,3084.956865019536
Nova Santa Rosa,2025,25/02/,2936.397369536618
Nova Santa Rosa,2025,05/03/,3081.423550910719
Nova Santa Rosa,2025,15/03/,3170.0906211981496
Nova Santa Rosa,2025,25/03/,3325.223321113115
Ouro Verde do Oeste,1999,05/02/,3293.102725847597
Ouro Verde do Oeste,1999,15/02/,3492.7331173929206
Ouro Verde do Oeste,1999,25/02/,3382.687620426267
Ouro Verde do Oeste,1999,05/03/,3353.0282357882
Ouro Verde do Oeste,1999,15/03/,3378.653611146746
Ouro Verde do Oeste,1999,25/03/,3379.741423959046
Ouro Verde do Oeste,2000,05/02/,3195.6548171409263
Ouro Verde do Oeste,2000,15/02/,3312.667777822668
Ouro Verde do Oeste,2000,25/02/,3298.4851762475378
Ouro Verde do Oeste,2000,05/03/,3365.180758907488
Ouro Verde do Oeste,2000,15/03/,3351.8576962006086
Ouro Verde do Oeste,2000,25/03/,3218.0316888360576
Ouro Verde do Oeste,2001,05/02/,3687.38545155008
Ouro Verde do Oeste,2001,15/02/,3707.0830360219306
Ouro Verde do Oeste,2001,25/02/,3584.8981045308456
Ouro Verde do Oeste,2001,05/03/,3541.625686995162
Ouro Verde do Oeste,2001,15/03/,3378.996981914125
Ouro Verde do Oeste,2001,25/03/,3389.6988301789215
Ouro Verde do Oeste,2002,05/02/,2890.581844283195
Ouro Verde do Oeste,2002,15/02/,2834.186514379387
Ouro Verde do Oeste,2002,25/02/,2576.726678949638
Ouro Verde do Oeste,2002,05/03/,2936.5536068111205
Ouro Verde do Oeste,2002,15/03/,2964.836700865118
Ouro Verde do Oeste,2002,25/03/,2737.411174526433
Ouro Verde do Oeste,2003,05/02/,3518.512358402419
Ouro Verde do Oeste,2003,15/02/,3347.3654000558945
Ouro Verde do Oeste,2003,25/02/,3343.421765722474
Ouro Verde do Oeste,2003,05/03/,3383.111132962127
Ouro Verde do Oeste,2003,15/03/,3328.2892107122057
Ouro Verde do Oeste,2003,25/03/,3084.6188872710077
Ouro Verde do Oeste,2004,05/02/,3013.9163760011675
Ouro Verde do Oeste,2004,15/02/,2631.6877771724367
Ouro Verde do Oeste,2004,25/02/,2589.06560622282
Ouro Verde do Oeste,2004,05/03/,2914.836938109122
Ouro Verde do Oeste,2004,15/03/,2429.671733357872
Ouro Verde do Oeste,2004,25/03/,2672.5456912078967
Ouro Verde do Oeste,2005,05/02/,2138.6568279212947
Ouro Verde do Oeste,2005,15/02/,2053.4828483199867
Ouro Verde do Oeste,2005,25/02/,2855.4396370391883
Ouro Verde do Oeste,2005,05/03/,2352.434074644551
Ouro Verde do Oeste,2005,15/03/,2542.8868785621385
Ouro Verde do Oeste,2005,25/03/,2909.6345031903747
Ouro Verde do Oeste,2006,05/02/,3354.0411458618228
Ouro Verde do Oeste,2006,15/02/,3338.5933822682073
Ouro Verde do Oeste,2006,25/02/,3447.687198843558
Ouro Verde do Oeste,2006,05/03/,3417.8930851702667
Ouro Verde do Oeste,2006,15/03/,3342.4070784787755
Ouro Verde do Oeste,2006,25/03/,3369.5601492486917
Ouro Verde do Oeste,2007,05/02/,3080.592869056053
Ouro Verde do Oeste,2007,15/02/,3069.364284624807
Ouro Verde do Oeste,2007,25/02/,3075.986967292421
Ouro Verde do Oeste,2007,05/03/,3093.656429811947
Ouro Verde do Oeste,2007,15/03/,3065.3954236823815
Ouro Verde do Oeste,2007,25/03/,3064.743565668516
Ouro Verde do Oeste,2008,05/02/,3392.7780727057675
Ouro Verde do Oeste,2008,15/02/,3388.6976228643316
Ouro Verde do Oeste,2008,25/02/,3394.395918916299
Ouro Verde do Oeste,2008,05/03/,3396.3337357013615
Ouro Verde do Oeste,2008,15/03/,3390.4643597492727
Ouro Verde do Oeste,2008,25/03/,3388.5347478847457
Ouro Verde do Oeste,2009,05/02/,2673.78890646136
Ouro Verde do Oeste,2009,15/02/,2675.1713134149077
Ouro Verde do Oeste,2009,25/02/,2690.5059960266685
Ouro Verde do Oeste,2009,05/03/,2637.242789020726
Ouro Verde do Oeste,2009,15/03/,2685.606471968717
Ouro Verde do Oeste,2009,25/03/,2661.5204104834797
Ouro Verde do Oeste,2010,05/02/,3326.918474294164
Ouro Verde do Oeste,2010,15/02/,3331.464198000921
Ouro Verde do Oeste,2010,25/02/,3326.9961348206216
Ouro Verde do Oeste,2010,05/03/,3394.7007967114628
Ouro Verde do Oeste,2010,15/03/,3388.6819183837006
Ouro Verde do Oeste,2010,25/03/,3287.453590667823
Ouro Verde do Oeste,2011,05/02/,3424.8554241630372
Ouro Verde do Oeste,2011,15/02/,3437.534755638841
Ouro Verde do Oeste,2011,25/02/,3377.790782905442
Ouro Verde do Oeste,2011,05/03/,3431.8291404922156
Ouro Verde do Oeste,2011,15/03/,3439.064250979904
Ouro Verde do Oeste,2011,25/03/,3439.132733379691
Ouro Verde do Oeste,2012,05/02/,1754.2285627964065
Ouro Verde do Oeste,2012,15/02/,1775.846779840216
Ouro Verde do Oeste,2012,25/02/,1788.3184951821127
Ouro Verde do Oeste,2012,05/03/,1762.6397487670063
Ouro Verde do Oeste,2012,15/03/,1925.3868327141158
Ouro Verde do Oeste,2012,25/03/,1761.1520503190188
Ouro Verde do Oeste,2013,05/02/,3563.0518003707793
Ouro Verde do Oeste,2013,15/02/,3566.842648846439
Ouro Verde do Oeste,2013,25/02/,3565.094661780739
Ouro Verde do Oeste,2013,05/03/,3568.8129997411743
Ouro Verde do Oeste,2013,15/03/,3544.3414330658043
Ouro Verde do Oeste,2013,25/03/,3565.271414647588
Ouro Verde do Oeste,2014,05/02/,3461.79772407521
Ouro Verde do Oeste,2014,15/02/,3471.9450442751067
Ouro Verde do Oeste,2014,25/02/,3450.8295979696386
Ouro Verde do Oeste,2014,05/03/,3469.448892314993
Ouro Verde do Oeste,2014,15/03/,3473.1447331572726
Ouro Verde do Oeste,2014,25/03/,3467.266819256864
Ouro Verde do Oeste,2015,05/02/,3468.9149243321262
Ouro Verde do Oeste,2015,15/02/,3466.6817271674136
Ouro Verde do Oeste,2015,25/02/,3263.5466596584906
Ouro Verde do Oeste,2015,05/03/,3457.6830208463425
Ouro Verde do Oeste,2015,15/03/,3459.661993800412
Ouro Verde do Oeste,2015,25/03/,3458.9441845678416
Ouro Verde do Oeste,2016,05/02/,3440.6952591242175
Ouro Verde do Oeste,2016,15/02/,3441.306718625035
Ouro Verde do Oeste,2016,25/02/,3436.3004123081346
Ouro Verde do Oeste,2016,05/03/,3436.651181093684
Ouro Verde do Oeste,2016,15/03/,3428.6773174872656
Ouro Verde do Oeste,2016,25/03/,3436.0756854522274
Ouro Verde do Oeste,2017,05/02/,4097.494966655504
Ouro Verde do Oeste,2017,15/02/,4105.72752785895
Ouro Verde do Oeste,2017,25/02/,4113.076096739429
Ouro Verde do Oeste,2017,05/03/,4115.8371184116095
Ouro Verde do Oeste,2017,15/03/,4113.050724405348
Ouro Verde do Oeste,2017,25/03/,4091.6502255209775
Ouro Verde do Oeste,2018,05/02/,3655.726637299404
Ouro Verde do Oeste,2018,15/02/,3286.5375546669343
Ouro Verde do Oeste,2018,25/02/,3255.0223853431794
Ouro Verde do Oeste,2018,05/03/,3247.843937136789
Ouro Verde do Oeste,2018,15/03/,3650.733709260369
Ouro Verde do Oeste,2018,25/03/,3259.805816077348
Ouro Verde do Oeste,2019,05/02/,2713.036592436452
Ouro Verde do Oeste,2019,15/02/,2702.1185130508366
Ouro Verde do Oeste,2019,25/02/,2914.911773519871
Ouro Verde do Oeste,2019,05/03/,2703.509651693017
Ouro Verde do Oeste,2019,15/03/,2835.791966315933
Ouro Verde do Oeste,2019,25/03/,2692.613220856648
Ouro Verde do Oeste,2020,05/02/,3884.2490194747456
Ouro Verde do Oeste,2020,15/02/,4176.74487427589
Ouro Verde do Oeste,2020,25/02/,4172.630504117482
Ouro Verde do Oeste,2020,05/03/,4171.695264527831
Ouro Verde do Oeste,2020,15/03/,4167.144903404109
Ouro Verde do Oeste,2020,25/03/,3978.5782478918204
Ouro Verde do Oeste,2021,05/02/,3154.9309991355394
Ouro Verde do Oeste,2021,15/02/,3235.3164723336668
Ouro Verde do Oeste,2021,25/02/,3384.1849375207266
Ouro Verde do Oeste,2021,05/03/,3358.031153164295
Ouro Verde do Oeste,2021,15/03/,3237.5575393756626
Ouro Verde do Oeste,2021,25/03/,3300.4751517671193
Ouro Verde do Oeste,2022,05/02/,2975.3436614412385
Ouro Verde do Oeste,2022,15/02/,3193.406190458398
Ouro Verde do Oeste,2022,25/02/,3765.848060470369
Ouro Verde do Oeste,2022,05/03/,3807.944972210018
Ouro Verde do Oeste,2022,15/03/,3363.5456366678995
Ouro Verde do Oeste,2022,25/03/,3323.592557347929
Ouro Verde do Oeste,2023,05/02/,3383.8386858849517
Ouro Verde do Oeste,2023,15/02/,3161.8963203715853
Ouro Verde do Oeste,2023,25/02/,3311.255941079287
